timestamp,chilledWater-TonDays,mean,std,deviation,abnormal,holder
1.45705E+12,5.440330439,3.370814272,9.260637655,0.223474478,0,
1.45714E+12,4.142339509,2.727752331,9.310736388,0.151930752,0,
1.45722E+12,4.298299254,4.10313041,9.326613744,0.020926013,0,
1.45731E+12,6.392362205,2.734518952,9.26718375,0.394709261,0,
1.4574E+12,6.130712345,6.011617965,9.305218718,0.012798665,0,
1.45748E+12,7.502153487,55.76045168,9.729483487,-4.960006176,1,
1.45757E+12,9.391301198,25.43557556,10.14929117,-1.580827084,0,
1.45765E+12,8.909042563,5.155537734,9.272037002,0.404819872,0,
1.45774E+12,5.868549413,6.065511656,9.354045019,-0.021056371,0,
1.45783E+12,5.650944071,9.659363336,9.407274765,-0.42609782,0,
1.45791E+12,5.262930151,3.33264067,9.431576343,0.204662446,0,
1.458E+12,5.357066637,3.316307815,9.439811352,0.216186399,0,
1.45809E+12,5.488913796,3.299986808,9.357862671,0.233913134,0,
1.45817E+12,4.719842882,9.116239329,9.457159483,-0.46487494,0,
1.45826E+12,5.19914823,2.352867153,9.421289937,0.302111611,0,
1.45835E+12,4.408996437,3.18880976,9.443790321,0.129205185,0,
1.45843E+12,4.502745888,3.486493796,9.339678079,0.108810184,0,
1.45852E+12,6.214823344,4.203807322,9.270112943,0.216935439,0,
1.4586E+12,7.411545146,6.486501499,9.452256399,0.097864849,0,
1.45869E+12,7.371076216,9.224432156,9.287985692,-0.199543367,0,
1.45878E+12,6.856643616,3.694614833,9.257467986,0.341565187,0,
1.45886E+12,7.116575797,3.712267283,9.295718375,0.366223284,0,
1.45895E+12,5.119140188,2.41332606,9.278095536,0.291634648,0,
1.45904E+12,5.092781406,3.661655252,9.306003341,0.153785261,0,
1.45912E+12,5.741689292,1.900190619,9.36340859,0.41026712,0,
1.45921E+12,6.54293718,6.046701776,9.3835683,0.052883443,0,
1.4593E+12,7.426091202,16.63266608,9.391520323,-0.980307188,0,
1.45938E+12,7.517067014,47.89625903,9.498741099,-4.25100459,1,
1.45947E+12,27.98523322,56.38740346,9.910784392,-2.865784293,1,
1.45956E+12,10.59293736,4.468894314,9.308922209,0.657868108,0,
1.45964E+12,6.031439269,3.342601168,9.292536523,0.289354591,0,
1.45973E+12,5.899951328,1.88543653,9.389279979,0.427563648,0,
1.45981E+12,5.205678203,8.233155026,9.709980183,-0.311790216,0,
1.4599E+12,6.432353596,6.368940374,9.362645858,0.006773002,0,
1.45999E+12,8.410073028,5.547723131,9.288478063,0.308161345,0,
1.46007E+12,8.573508912,4.163066458,9.29914171,0.474284895,0,
1.46016E+12,6.363767996,3.291544055,9.359091141,0.328260928,0,
1.46025E+12,4.791454604,7.210932772,9.642855062,-0.250908901,0,
1.46033E+12,10.34700542,12.53377203,9.28727833,-0.235458283,0,
1.46042E+12,9.932158106,8.276797503,9.323802232,0.177541368,0,
1.46051E+12,8.436673951,9.753594296,9.686205198,-0.135958336,0,
1.46059E+12,8.133075622,9.484093237,9.615072801,-0.140510389,0,
1.46068E+12,8.166670536,12.49889291,9.664272627,-0.448271953,0,
1.46076E+12,7.144457229,6.218503865,9.633445411,0.096118608,0,
1.46085E+12,5.827139123,9.879996479,9.536901447,-0.424965842,0,
1.46094E+12,29.6461042,25.99391557,9.467592979,0.385756828,0,
1.46102E+12,15.35948663,4.099297635,9.27445665,1.214107675,0,
1.46111E+12,14.70525133,10.36130086,9.823068402,0.442219303,0,
1.4612E+12,52.239361,66.50173364,9.873864827,-1.444456947,0,
1.46128E+12,68.63634319,64.05783398,9.935766581,0.460810866,0,
1.46137E+12,26.92223109,14.57913601,9.416756343,1.310758677,0,
1.46146E+12,15.85696912,9.443145745,9.721990417,0.659723277,0,
1.46154E+12,21.62701807,14.28377006,9.303172405,0.789327306,0,
1.46163E+12,12.61393966,3.406102701,9.309948713,0.989031974,0,
1.46172E+12,24.21364148,22.99293465,9.72557999,0.125515068,0,
1.4618E+12,19.64647185,13.50845154,9.651795057,0.635945985,0,
1.46189E+12,14.52637824,9.743124601,9.661614624,0.495078082,0,
1.46197E+12,18.59271522,10.29697142,9.586942761,0.865316922,0,
1.46206E+12,10.69505053,2.570204059,9.251605947,0.87820931,0,
1.46215E+12,11.80937899,1.94031304,9.335760769,1.057124984,0,
1.46223E+12,13.08582509,2.995999781,9.259336143,1.089692085,0,
1.46232E+12,9.391057332,3.501604668,9.253865306,0.636431639,0,
1.46241E+12,8.354770483,3.60136176,9.283004972,0.512054958,0,
1.46249E+12,11.87522676,5.567142524,9.338129655,0.675519025,0,
1.46258E+12,7.906804197,3.005284975,9.261637318,0.529228154,0,
1.46267E+12,12.81482643,7.41373544,9.305450175,0.580422321,0,
1.46275E+12,25.85173787,37.59947085,9.76515923,-1.203025235,0,
1.46284E+12,40.48572002,59.03705955,9.944957559,-1.865401579,0,
1.46292E+12,68.3461357,73.18936447,10.32925469,-0.468884631,0,
1.46301E+12,69.8465513,74.00791968,10.14356194,-0.410247248,0,
1.4631E+12,71.41492332,55.22249364,9.651595913,1.677694531,0,
1.46318E+12,40.17796044,30.01144266,9.481574887,1.072239358,0,
1.46327E+12,8.065415771,9.572992107,9.380282124,-0.16071759,0,
1.46336E+12,11.83990854,15.14762129,10.10623795,-0.327294168,0,
1.46344E+12,31.67971427,36.72386678,9.56787426,-0.527196781,0,
1.46353E+12,22.31177203,25.48958316,9.891980142,-0.321251265,0,
1.46362E+12,24.90659167,21.28296097,9.525564929,0.380411107,0,
1.4637E+12,40.59314148,48.36022391,9.632587997,-0.806333919,0,
1.46379E+12,20.05955473,28.00846041,9.587432088,-0.829096426,0,
1.46388E+12,12.02707178,15.09579989,9.414924159,-0.325942946,0,
1.46396E+12,56.94174933,56.38647988,9.738405051,0.057018521,0,
1.46405E+12,14.68469058,8.167718895,9.405326616,0.69290222,0,
1.46413E+12,69.24844498,82.03640762,9.829224171,-1.301014446,0,
1.46422E+12,100.9009013,88.8452146,9.545547101,1.262964457,0,
1.46431E+12,75.29627775,86.32028421,9.817237574,-1.122923468,0,
1.46439E+12,41.67446998,61.54253693,10.63510852,-1.868158365,0,
1.46448E+12,13.41885988,16.02330349,9.759079586,-0.266873898,0,
1.46457E+12,42.15050694,79.05532924,11.93681041,-3.091682035,1,
1.46465E+12,78.00751086,115.2317116,10.74773158,-3.463447188,1,
1.46474E+12,50.98015417,65.19273275,9.798771122,-1.450445,0,
1.46483E+12,27.94250074,26.14812511,9.49313543,0.189018226,0,
1.46491E+12,38.44378604,56.88207609,9.596862832,-1.921283067,0,
1.465E+12,28.62245566,38.58702963,9.756993408,-1.021275054,0,
1.46508E+12,27.13576652,30.13399928,11.6178307,-0.258071652,0,
1.46517E+12,65.43435154,110.2773263,9.858133966,-4.548829927,1,
1.46526E+12,65.88673923,94.00691128,9.783365355,-2.874284158,1,
1.46534E+12,42.14354068,55.36304424,9.531898291,-1.386869976,0,
1.46543E+12,24.4631689,31.78568044,9.58284309,-0.76412725,0,
1.46552E+12,36.140849,45.35026623,9.651945821,-0.954151361,0,
1.4656E+12,22.84402696,20.62139161,9.449106675,0.235221745,0,
1.46569E+12,36.79086185,30.72506904,9.548286667,0.635275524,0,
1.46578E+12,40.97189589,50.47164382,9.611650421,-0.98835762,0,
1.46586E+12,48.92186501,71.32510501,10.16225434,-2.204554151,1,
1.46595E+12,80.06171311,87.96897615,11.64136756,-0.679238328,0,
1.46604E+12,80.94191006,84.48886355,10.80681027,-0.328214654,0,
1.46612E+12,76.24826834,74.40992756,10.26321143,0.17911945,0,
1.46621E+12,51.55469223,30.42847795,9.846247831,2.145610657,1,
1.46629E+12,58.48612033,30.48725825,9.755564795,2.870040092,1,
1.46638E+12,106.9328003,104.6061409,10.19914,0.2281231,0,
1.46647E+12,94.98584613,101.2602836,9.817108848,-0.639132921,0,
1.46655E+12,69.55365315,68.12924803,10.47986983,0.135918208,0,
1.46664E+12,79.28791455,78.42250772,9.660694565,0.089580187,0,
1.46673E+12,73.69639513,73.65096376,10.06221638,0.004515047,0,
1.46681E+12,54.50174641,28.93059156,10.01233301,2.553965678,1,
1.4669E+12,71.24468135,30.65370287,9.972265679,4.070386789,1,
1.46699E+12,107.3150588,104.7043213,9.902869759,0.263634435,0,
1.46707E+12,98.62328483,107.341128,10.1558108,-0.858409376,0,
1.46716E+12,110.0735328,129.333622,9.684752511,-1.988702256,1,
